county_name,year,median_income,median_home,median_rent,state_fips,county_fips,pop,fmr_0,fmr_1,fmr_2,fmr_3,fmr_4,mortgage_rate,fed_rate,cpi,inflation_rate,housing_burden,hud_burden,real_income_index,macro_housing_pressure
Dutchess County,2017,75585,275200,1174,36,027,297488,857,1021,1269,1628,1888,3.991,1.0016666666666667,245.121,2.1314449500271726,0.18638618773566185,0.20146854534629888,30835.791303070728,0.7438672752530264
Dutchess County,2018,78028,278100,1194,36,027,297488,916,1057,1321,1692,2000,4.539041666666667,1.8316666666666666,251.0995,2.438999514525486,0.18362639052647767,0.20315784077510637,31074.53419859458,0.8334878376992875
Dutchess County,2019,81219,282000,1220,36,027,297488,969,1073,1346,1721,2008,3.93375,2.158333333333333,255.65258333333333,1.8132586219141489,0.18025338898533594,0.19886972260185426,31769.285857011026,0.7090717689210653
Dutchess County,2020,81842,290700,1237,36,027,295685,1021,1112,1397,1780,2049,3.1136666666666666,0.37583333333333335,258.85575,1.2529373358571627,0.18137386671879963,0.20483370396617873,31616.83679037456,0.564737763006769
Dutchess County,2021,87112,304600,1314,36,027,295685,1088,1160,1467,1868,2097,2.9557083333333334,0.08,270.97341666666665,4.681242996018686,0.18100835705758103,0.20208467260538157,32147.802936388904,0.5350079093580677
Dutchess County,2022,94578,348700,1425,36,027,295685,1033,1107,1412,1796,2022,5.3275,1.6833333333333333,292.62641666666667,7.990820747791694,0.180803146609148,0.17915371439446806,32320.390304247423,0.9632287635602359
Dutchess County,2023,97273,368100,1522,36,027,293524,1126,1233,1583,2016,2238,6.795375,5.024166666666667,304.70300000000003,4.126962791295052,0.18776022123302458,0.19528543377915764,31923.873411157747,1.2759011133613645
Dutchess County,2024,99478,400600,1582,36,027,293524,1237,1419,1825,2315,2560,6.7236666666666665,5.1433333333333335,313.6981666666667,2.9521096499432797,0.1908361647801524,0.22014917871288123,31711.374362510884,1.283118759926818
Erie County,2009,46609,112800,672,36,029,950265,601,602,723,894,988,5.041375,0.16,214.56466666666665,NA,0.1730137956188719,0.1861443068935184,21722.588683442755,0.8722274238880904
Erie County,2010,47372,117700,686,36,029,950265,605,606,728,901,994,4.6905833333333335,0.175,218.07616666666667,1.6365695501278532,0.17377353711052942,0.18441273326015367,21722.68557545261,0.8150992569450308
Erie County,2011,48805,120600,704,36,029,950265,603,605,726,898,992,4.4558333333333335,0.10166666666666667,224.923,3.1396522774535196,0.1730970187480791,0.17850630058395656,21698.536832604936,0.7712914660383158
Erie County,2012,49977,123400,713,36,029,950265,597,599,719,889,982,3.6559166666666667,0.14,229.58608333333333,2.0731909735035137,0.1711987514256558,0.17263941413050002,21768.305497611098,0.6258883686495788
Erie County,2013,50653,124300,724,36,029,919040,557,591,736,941,1065,3.9819166666666668,0.1075,232.95175,1.4659715509759863,0.17151994946005172,0.17436282155054983,21743.987757121376,0.6829781454208043
Erie County,2014,51050,126700,738,36,029,919040,537,570,710,908,1027,4.172833333333333,0.08916666666666667,236.715,1.6154632879984865,0.1734769833496572,0.16689520078354556,21566.018207549165,0.7238905386875611
Erie County,2015,51247,130000,739,36,029,919040,581,617,768,982,1111,3.849,0.1325,237.00175000000002,0.12113723253701636,0.17304427576248366,0.17983491716588287,21623.04708720505,0.6660474174097997
Erie County,2016,52744,134600,752,36,029,919040,589,626,755,959,1098,3.6477083333333336,0.395,240.00541666666666,1.2673605433996427,0.17109055058395267,0.17177309267404822,21976.170676703478,0.6240884271196724
Erie County,2017,54006,139900,778,36,029,919040,658,666,810,1029,1189,3.991,1.0016666666666667,245.121,2.1314449500271726,0.17286968114653928,0.17998000222197533,22032.384006266293,0.6899228974558382
Erie County,2018,55673,146500,804,36,029,919040,641,660,799,1002,1163,4.539041666666667,1.8316666666666666,251.0995,2.438999514525486,0.17329764877049916,0.17221992707416522,22171.688912164303,0.7866052485046612
Erie County,2019,58121,153400,829,36,029,919040,671,695,838,1050,1204,3.93375,2.158333333333333,255.65258333333333,1.8132586219141489,0.17116016586087646,0.17301835825261094,22734.36835340669,0.6733013024552227
Erie County,2020,59464,160700,852,36,029,923995,674,703,843,1051,1190,3.1136666666666666,0.37583333333333335,258.85575,1.2529373358571627,0.1719359612538679,0.17011973631104535,22971.86753626296,0.53535127135746
Erie County,2021,62578,169100,893,36,029,923995,743,772,920,1144,1284,2.9557083333333334,0.08,270.97341666666665,4.681242996018686,0.17124228962255106,0.17641982805458786,23093.778264227025,0.5061422624564543
Erie County,2022,68014,197400,984,36,029,923995,774,812,963,1190,1334,5.3275,1.6833333333333333,292.62641666666667,7.990820747791694,0.17361131531743465,0.1699061957832211,23242.60426476648,0.924914282353633
Erie County,2023,71175,217400,1037,36,029,918873,869,908,1069,1309,1470,6.795375,5.024166666666667,304.70300000000003,4.126962791295052,0.17483667017913593,0.180231822971549,23358.811695322984,1.1880807376185458
Erie County,2024,72839,233800,1090,36,029,918873,951,992,1163,1424,1604,6.7236666666666665,5.1433333333333335,313.6981666666667,2.9521096499432797,0.17957412924394897,0.19160065349606667,23219.453519279945,1.2073965869932315
Essex County,2009,44930,146300,642,36,031,38851,600,601,722,960,1044,5.041375,0.16,214.56466666666665,NA,0.1714667260182506,0.19283329623859335,20940.074010321674,0.8644280658802582
Essex County,2010,45216,148100,675,36,031,38851,623,625,750,998,1085,4.6905833333333335,0.175,218.07616666666667,1.6365695501278532,0.17914012738853502,0.19904458598726116,20734.040170980017,0.8402716958598726
Essex County,2011,46629,153200,707,36,031,38851,618,620,744,990,1076,4.4558333333333335,0.10166666666666667,224.923,3.1396522774535196,0.18194685710609276,0.19146882841150356,20731.09464127724,0.810724870788565
Essex County,2012,47400,149900,743,36,031,38851,642,643,772,1027,1116,3.6559166666666667,0.14,229.58608333333333,2.0731909735035137,0.1881012658227848,0.19544303797468354,20645.85070305873,0.687682552742616
Essex County,2013,47380,146600,780,36,031,39370,523,614,788,981,1216,3.9819166666666668,0.1075,232.95175,1.4659715509759863,0.19755170958210216,0.1995778809624314,20338.975775026374,0.7866344449134657
Essex County,2014,50322,145800,789,36,031,39370,542,636,817,1018,1261,4.172833333333333,0.08916666666666667,236.715,1.6154632879984865,0.18814832478836294,0.19482532490759508,21258.475381788227,0.7851116012877071
Essex County,2015,52758,145100,805,36,031,39370,553,650,834,1039,1287,3.849,0.1325,237.00175000000002,0.12113723253701636,0.18310019333560787,0.1896963493688161,22260.595122187915,0.7047526441487547
Essex County,2016,53244,144100,792,36,031,39370,532,681,844,1047,1157,3.6477083333333336,0.395,240.00541666666666,1.2673605433996427,0.17849898580121704,0.19021861618210503,22184.499308175335,0.6511122379986478
Essex County,2017,55294,146900,798,36,031,39370,571,711,883,1129,1217,3.991,1.0016666666666667,245.121,2.1314449500271726,0.17318334719861106,0.1916301949578616,22557.838781662933,0.6911747386696567
Essex County,2018,56196,151900,802,36,031,39370,589,689,864,1148,1181,4.539041666666667,1.8316666666666666,251.0995,2.438999514525486,0.17125774076446723,0.18449711723254325,22379.97287927694,0.7773460210691153
Essex County,2019,56763,153600,812,36,031,39370,625,683,847,1133,1163,3.93375,2.158333333333333,255.65258333333333,1.8132586219141489,0.1716611172770995,0.17906030336662968,22203.17872790255,0.6752719200887902
Essex County,2020,58109,160400,810,36,031,38235,663,710,863,1164,1179,3.1136666666666666,0.37583333333333335,258.85575,1.2529373358571627,0.16727185117623777,0.178216799463078,22448.409973508413,0.520828787279079
Essex County,2021,61563,162700,845,36,031,38235,680,719,853,1157,1161,2.9557083333333334,0.08,270.97341666666665,4.681242996018686,0.16470932215778958,0.16626870035573316,22719.202775426005,0.4868327160794633
Essex County,2022,68090,189500,875,36,031,38235,691,739,844,1162,1166,5.3275,1.6833333333333333,292.62641666666667,7.990820747791694,0.15420766632398297,0.14874430900279043,23268.575945951565,0.8215413423410193
Essex County,2023,70215,200000,890,36,031,37281,788,822,934,1316,1365,6.795375,5.024166666666667,304.70300000000003,4.126962791295052,0.15210425122837,0.1596240119632557,23043.7507999593,1.0336054261909848
Essex County,2024,71661,211900,934,36,031,37281,824,828,971,1309,1446,6.7236666666666665,5.1433333333333335,313.6981666666667,2.9521096499432797,0.15640306442835014,0.1625989031690878,22843.93331381705,1.0516020708614169
Franklin County,2009,40587,85200,584,36,033,51134,550,552,659,846,936,5.041375,0.16,214.56466666666665,NA,0.17266612462118414,0.19484071254342525,18915.975603314622,0.8704746840121222
Franklin County,2010,42050,88800,583,36,033,51134,571,573,684,878,972,4.6905833333333335,0.175,218.07616666666667,1.6365695501278532,0.16637336504161712,0.19519619500594532,19282.253830274898,0.7803881331747919
Franklin County,2011,43673,91400,630,36,033,51134,566,567,678,871,963,4.4558333333333335,0.10166666666666667,224.923,3.1396522774535196,0.17310466420900786,0.18629359100588463,19416.867105631703,0.7713255329379709
Franklin County,2012,45702,95700,643,36,033,51134,604,605,723,928,1027,3.6559166666666667,0.14,229.58608333333333,2.0731909735035137,0.1688328738348431,0.18983851910200866,19906.258836101057,0.6172389173340335
Franklin County,2013,45667,97100,664,36,033,51599,526,530,682,981,1085,3.9819166666666668,0.1075,232.95175,1.4659715509759863,0.17448047824468435,0.17921037072722096,19603.630365515604,0.6947667243304794
Franklin County,2014,47110,98500,655,36,033,51599,553,556,716,1029,1139,4.172833333333333,0.08916666666666667,236.715,1.6154632879984865,0.1668435576310762,0.18238165994481,19901.569397799038,0.6962103587348758
Franklin County,2015,47923,101600,671,36,033,51599,561,565,727,1045,1156,3.849,0.1325,237.00175000000002,0.12113723253701636,0.16801953133151096,0.18204202574964004,20220.525797805287,0.6467071760949857
Franklin County,2016,49782,100900,666,36,033,51599,547,573,747,966,1024,3.6477083333333336,0.395,240.00541666666666,1.2673605433996427,0.16053995420031336,0.18006508376521635,20742.031863864184,0.5856029287694348
Franklin County,2017,50733,102200,670,36,033,51599,553,584,743,984,1024,3.991,1.0016666666666667,245.121,2.1314449500271726,0.15847673112175506,0.17574359884099108,20697.125093321258,0.6324806339069244
Franklin County,2018,51696,105500,702,36,033,51599,528,596,726,947,989,4.539041666666667,1.8316666666666666,251.0995,2.438999514525486,0.16295264623955433,0.16852367688022285,20587.854615401462,0.7396488509749305
Franklin County,2019,50407,108700,703,36,033,51599,533,620,721,952,975,3.93375,2.158333333333333,255.65258333333333,1.8132586219141489,0.1673577082548059,0.1716428273850854,19716.992233274912,0.6583433848473427
Franklin County,2020,52905,110600,706,36,033,51055,533,652,744,993,1008,3.1136666666666666,0.37583333333333335,258.85575,1.2529373358571627,0.1601360929968812,0.16875531613269068,20438.02388009538,0.4986104148946224
Franklin County,2021,55279,118800,751,36,033,51055,532,680,775,1041,1051,2.9557083333333334,0.08,270.97341666666665,4.681242996018686,0.16302755114962283,0.16823748620633514,20400.156103873658,0.48186189149586645
Franklin County,2022,60270,131600,788,36,033,51055,518,679,780,1016,1058,5.3275,1.6833333333333333,292.62641666666667,7.990820747791694,0.15689397710303635,0.15530114484818316,20596.226645065366,0.8358526630164261
Franklin County,2023,63747,128600,819,36,033,50389,552,710,826,1048,1152,6.795375,5.024166666666667,304.70300000000003,4.126962791295052,0.1541719610334604,0.15548967010212245,20921.028017446493,1.047656289707751
Franklin County,2024,65151,145400,843,36,033,50389,613,763,905,1151,1310,6.7236666666666665,5.1433333333333335,313.6981666666667,2.9521096499432797,0.15527006492609477,0.16668969010452642,20768.690073101054,1.0439841598747526
Fulton County,2009,41425,91300,616,36,035,55073,471,575,727,870,924,5.041375,0.16,214.56466666666665,NA,0.17844296922148462,0.21059746529873266,19306.53384993491,0.8995979239589621
Fulton County,2010,43240,95200,635,36,035,55073,489,597,755,904,960,4.6905833333333335,0.175,218.07616666666667,1.6365695501278532,0.17622571692876965,0.20952821461609622,19827.93473534094,0.8266014107308048
Fulton County,2011,45289,98700,654,36,035,55073,485,592,748,895,951,4.4558333333333335,0.10166666666666667,224.923,3.1396522774535196,0.17328711166066815,0.19819382189935747,20135.335203603012,0.7721384883746606
Fulton County,2012,45333,104400,693,36,035,55073,463,565,714,855,907,3.6559166666666667,0.14,229.58608333333333,2.0731909735035137,0.18344252531268612,0.18900138971610086,19745.53480847598,0.670650585666071
Fulton County,2013,44276,106000,699,36,035,55531,535,539,692,914,1047,3.9819166666666668,0.1075,232.95175,1.4659715509759863,0.189448007950131,0.18755081759869907,19006.51100496133,0.7543661803234258
Fulton County,2014,45722,107500,701,36,035,55531,548,551,708,935,1071,4.172833333333333,0.08916666666666667,236.715,1.6154632879984865,0.18398145312978434,0.1858186431039762,19315.210273958135,0.7677239403350684
Fulton County,2015,46969,108200,711,36,035,55531,558,562,722,954,1093,3.849,0.1325,237.00175000000002,0.12113723253701636,0.1816517277353148,0.18446209201813962,19817.997124493806,0.6991775000532267
Fulton County,2016,46090,108300,722,36,035,55531,548,604,726,933,1052,3.6477083333333336,0.395,240.00541666666666,1.2673605433996427,0.18798003905402474,0.1890214797136038,19203.733249075976,0.6856963549576915
Fulton County,2017,48033,107600,734,36,035,55531,540,627,757,972,1054,3.991,1.0016666666666667,245.121,2.1314449500271726,0.1833739304228343,0.18911998001374056,19595.628281542584,0.7318453563175318
Fulton County,2018,50248,108700,759,36,035,55531,525,629,759,952,1064,4.539041666666667,1.8316666666666666,251.0995,2.438999514525486,0.18126094570928197,0.18126094570928197,20011.190782936643,0.8227509851138355
Fulton County,2019,50482,109600,779,36,035,55531,523,636,772,967,1095,3.93375,2.158333333333333,255.65258333333333,1.8132586219141489,0.1851749138306723,0.18351095439958798,19746.328920986845,0.7284318172814072
Fulton County,2020,51663,120100,777,36,035,53955,557,668,815,1016,1201,3.1136666666666666,0.37583333333333335,258.85575,1.2529373358571627,0.18047732419720108,0.18930375704082225,19958.21997386575,0.5619462284420185
Fulton County,2021,55240,124500,792,36,035,53955,600,694,854,1062,1262,2.9557083333333334,0.08,270.97341666666665,4.681242996018686,0.1720492396813903,0.18551774076755975,20385.76354814633,0.5085273714699493
Fulton County,2022,60557,142000,855,36,035,53955,653,692,862,1066,1255,5.3275,1.6833333333333333,292.62641666666667,7.990820747791694,0.16942715127896033,0.17081427415492842,20694.30391480377,0.9026231484386611
Fulton County,2023,62615,156100,883,36,035,53452,735,739,962,1171,1359,6.795375,5.024166666666667,304.70300000000003,4.126962791295052,0.1692246266868961,0.18436476882536135,20549.518711663488,1.1499447975724666
Fulton County,2024,66533,163100,912,36,035,53452,729,734,964,1166,1316,6.7236666666666665,5.1433333333333335,313.6981666666667,2.9521096499432797,0.1644898020531165,0.17386860655614508,21209.240942328317,1.1059745990711376
Genesee County,2009,48197,98200,666,36,037,60370,657,658,791,981,1110,5.041375,0.16,214.56466666666665,NA,0.16581944934332013,0.19694171836421354,22462.691900188598,0.8359580264331806
Genesee County,2010,49750,101400,670,36,037,60370,682,684,822,1019,1153,4.6905833333333335,0.175,218.07616666666667,1.6365695501278532,0.16160804020100503,0.1982713567839196,22813.130274819883,0.7580359798994976
Genesee County,2011,50861,103400,685,36,037,60370,676,677,814,1009,1142,4.4558333333333335,0.10166666666666667,224.923,3.1396522774535196,0.16161695601738071,0.1920528499243035,22612.62743249912,0.7201382198541123
Genesee County,2012,51734,104800,682,36,037,60370,661,662,796,987,1117,3.6559166666666667,0.14,229.58608333333333,2.0731909735035137,0.15819383770827697,0.1846367959175784,22533.595786329963,0.5783434878416516
Genesee County,2013,49922,105000,716,36,037,60079,469,607,761,976,1077,3.9819166666666668,0.1075,232.95175,1.4659715509759863,0.17210848924321942,0.18292536356716477,21430.188869583508,0.6853216617923962
Genesee County,2014,50573,105200,722,36,037,60079,471,610,765,981,1082,4.172833333333333,0.08916666666666667,236.715,1.6154632879984865,0.1713167104976964,0.1815197832835703,21364.510064845912,0.714876080121804
Genesee County,2015,50880,107000,724,36,037,60079,458,593,744,954,1053,3.849,0.1325,237.00175000000002,0.12113723253701636,0.17075471698113207,0.17547169811320754,21468.19590994581,0.6572349056603773
Genesee County,2016,52641,108700,716,36,037,60079,494,626,750,1003,1090,3.6477083333333336,0.395,240.00541666666666,1.2673605433996427,0.16321878383769306,0.17096939647803044,21933.254978620276,0.595374517961285
Genesee County,2017,54033,111900,748,36,037,60079,535,649,783,1063,1139,3.991,1.0016666666666667,245.121,2.1314449500271726,0.16612070401421353,0.1738937316084615,22043.39897438408,0.6629877297207262
Genesee County,2018,59338,117600,746,36,037,60079,543,637,774,1036,1139,4.539041666666667,1.8316666666666666,251.0995,2.438999514525486,0.1508645387441437,0.1565270147291786,23631.269675965104,0.684780427382116
Genesee County,2019,60524,119800,747,36,037,60079,544,634,766,1036,1141,3.93375,2.158333333333333,255.65258333333333,1.8132586219141489,0.1481065362500826,0.1518736369043685,23674.31582769716,0.5826140869737624
Genesee County,2020,60635,125200,786,36,037,58535,578,680,820,1120,1221,3.1136666666666666,0.37583333333333335,258.85575,1.2529373358571627,0.15555372309722107,0.16228251010142658,23424.24303883534,0.484342442483714
Genesee County,2021,63734,130100,808,36,037,58535,575,696,837,1148,1232,2.9557083333333334,0.08,270.97341666666665,4.681242996018686,0.15213229987134025,0.1575924938023661,23520.388377580704,0.44965870649888595
Genesee County,2022,68178,148600,866,36,037,58535,560,686,833,1124,1211,5.3275,1.6833333333333333,292.62641666666667,7.990820747791694,0.15242453577400333,0.14661621050778845,23298.64841890271,0.8120417143360027
Genesee County,2023,72055,157800,909,36,037,57554,633,777,946,1233,1349,6.795375,5.024166666666667,304.70300000000003,4.126962791295052,0.15138435917007842,0.15754631878426203,23647.617516073027,1.0287134896953716
Genesee County,2024,73314,170500,929,36,037,57554,662,804,976,1217,1352,6.7236666666666665,5.1433333333333335,313.6981666666667,2.9521096499432797,0.15205826990752108,0.15975120713642688,23370.872956966596,1.0223891207682025
Greene County,2009,46213,179100,676,36,039,48195,601,649,791,1028,1120,5.041375,0.16,214.56466666666665,NA,0.17553502261268475,0.20539674983229828,21538.028939216463,0.8849378746240236
Greene County,2010,46235,180500,723,36,039,48195,625,675,822,1069,1164,4.6905833333333335,0.175,218.07616666666667,1.6365695501278532,0.18765004866443172,0.21334486860603438,21201.308105654218,0.8801881907645723
Greene County,2011,47033,181300,765,36,039,48195,619,668,814,1058,1153,4.4558333333333335,0.10166666666666667,224.923,3.1396522774535196,0.1951821061807667,0.20768396657665894,20910.711665770064,0.8696989347904663
Greene County,2012,47539,179700,824,36,039,48195,597,644,785,1021,1112,3.6559166666666667,0.14,229.58608333333333,2.0731909735035137,0.2079976440396306,0.19815309535328887,20706.394442462213,0.7604220534718862
Greene County,2013,49655,183300,841,36,039,49221,590,668,792,1060,1170,3.9819166666666668,0.1075,232.95175,1.4659715509759863,0.2032423723693485,0.19140066458564092,21315.572860045053,0.8092941899103816
Greene County,2014,49864,174200,836,36,039,49221,582,659,781,1045,1154,4.172833333333333,0.08916666666666667,236.715,1.6154632879984865,0.20118722926359697,0.18795122733836034,21064.993768878187,0.8395207765121129
Greene County,2015,50278,177700,837,36,039,49221,669,757,897,1200,1326,3.849,0.1325,237.00175000000002,0.12113723253701636,0.1997692827877004,0.2140896614821592,21214.189346703133,0.7689119694498588
Greene County,2016,51013,175900,856,36,039,49221,641,762,882,1179,1398,3.6477083333333336,0.395,240.00541666666666,1.2673605433996427,0.20136043753553015,0.2074765255915159,21254.936954547902,0.7345041460019995
Greene County,2017,53214,176100,876,36,039,49221,643,794,931,1216,1543,3.991,1.0016666666666667,245.121,2.1314449500271726,0.19754200022550455,0.20994475138121546,21709.278274811215,0.7883901228999887
Greene County,2018,53617,174700,906,36,039,49221,586,777,918,1183,1523,4.539041666666667,1.8316666666666666,251.0995,2.438999514525486,0.2027715090363131,0.20545722438778746,21352.88998982475,0.9203883283287018
Greene County,2019,53601,176300,908,36,039,49221,615,778,957,1248,1518,3.93375,2.158333333333333,255.65258333333333,1.8132586219141489,0.203279789556165,0.214249734146751,20966.343973967276,0.799651872166564
Greene County,2020,56681,185600,925,36,039,47790,631,775,968,1295,1397,3.1136666666666666,0.37583333333333335,258.85575,1.2529373358571627,0.19583281875760836,0.2049363984403945,21896.75137600768,0.6097581200049399
Greene County,2021,62810,190000,963,36,039,47790,708,834,1047,1370,1420,2.9557083333333334,0.08,270.97341666666665,4.681242996018686,0.18398344212704984,0.20003184206336572,23179.39551881012,0.5438013930902723
Greene County,2022,70294,229500,1013,36,039,47790,725,832,1030,1284,1397,5.3275,1.6833333333333333,292.62641666666667,7.990820747791694,0.17293083335704326,0.17583293026431843,24021.75470031898,0.921289014709648
Greene County,2023,74011,248300,993,36,039,47335,883,931,1123,1407,1509,6.795375,5.024166666666667,304.70300000000003,4.126962791295052,0.16100309413465566,0.18208104200726918,24289.55409037653,1.0940764008052857
Greene County,2024,77945,271600,1004,36,039,47335,926,965,1155,1517,1587,6.7236666666666665,5.1433333333333335,313.6981666666667,2.9521096499432797,0.15457053050227726,0.1778176919622811,24847.132779970554,1.0392807235871449
Hamilton County,2009,45242,170700,647,36,041,5379,606,607,729,908,1053,5.041375,0.16,214.56466666666665,NA,0.1716104504663808,0.1933601520710844,21085.48471789391,0.8651526347199505
Hamilton County,2010,49557,172300,627,36,041,5379,629,631,757,943,1093,4.6905833333333335,0.175,218.07616666666667,1.6365695501278532,0.15182517101519463,0.18330407409649493,22724.629086015055,0.712148616744355
Hamilton County,2011,51142,166300,604,36,041,5379,623,625,750,935,1083,4.4558333333333335,0.10166666666666667,224.923,3.1396522774535196,0.14172304563763638,0.17598060302686638,22737.5590757726,0.6314942708537015
Hamilton County,2012,51595,165400,614,36,041,5379,608,610,732,912,1057,3.6559166666666667,0.14,229.58608333333333,2.0731909735035137,0.14280453532319023,0.17024905514100203,22473.05204692648,0.5220814807636399
Hamilton County,2013,51522,164700,610,36,041,4836,535,593,703,876,1012,3.9819166666666668,0.1075,232.95175,1.4659715509759863,0.14207522999883546,0.16373587981833004,22117.026379926316,0.5657317262528629
Hamilton County,2014,52939,163100,629,36,041,4836,495,548,650,810,935,4.172833333333333,0.08916666666666667,236.715,1.6154632879984865,0.14257919492245794,0.14733939061939214,22364.024248568952,0.5949592172122632
Hamilton County,2015,48243,162600,622,36,041,4836,514,569,675,841,971,3.849,0.1325,237.00175000000002,0.12113723253701636,0.15471674647099062,0.16790000621851875,20355.545897867843,0.5955047571668429
Hamilton County,2016,52708,165500,733,36,041,4836,522,569,658,903,944,3.6477083333333336,0.395,240.00541666666666,1.2673605433996427,0.16688168778932988,0.14980648098960309,21961.1710152375,0.6087357232298702
Hamilton County,2017,55587,164000,713,36,041,4836,621,679,783,1073,1123,3.991,1.0016666666666667,245.121,2.1314449500271726,0.15392088078147767,0.16903232770252039,22677.371583830027,0.6142982351988774
Hamilton County,2018,57552,164900,761,36,041,4836,562,621,716,967,1025,4.539041666666667,1.8316666666666666,251.0995,2.438999514525486,0.15867389491242703,0.14929107589658047,22919.997849458083,0.7202274204197944
Hamilton County,2019,58675,166000,783,36,041,4836,590,594,786,1028,1127,3.93375,2.158333333333333,255.65258333333333,1.8132586219141489,0.16013634426927995,0.16074989348103963,22951.068686638868,0.6299363442692799
Hamilton County,2020,60625,170500,841,36,041,4645,638,642,846,1098,1211,3.1136666666666666,0.37583333333333335,258.85575,1.2529373358571627,0.1664659793814433,0.16745567010309279,23420.37988339065,0.5183195711340206
Hamilton County,2021,62841,170600,873,36,041,4645,695,700,922,1147,1317,2.9557083333333334,0.08,270.97341666666665,4.681242996018686,0.16670644961092282,0.17606339809996657,23190.835755413893,0.492735642335418
Hamilton County,2022,66891,204900,902,36,041,4645,677,682,897,1109,1275,5.3275,1.6833333333333333,292.62641666666667,7.990820747791694,0.16181549087321165,0.1609185092164865,22858.83850199216,0.862072027627035
Hamilton County,2023,68950,242000,860,36,041,4454,765,770,1013,1233,1434,6.795375,5.024166666666667,304.70300000000003,4.126962791295052,0.14967367657722988,0.17630166787527193,22628.592432631118,1.0170887599709935
Hamilton County,2024,68835,260200,912,36,041,4454,862,868,1140,1378,1594,6.7236666666666665,5.1433333333333335,313.6981666666667,2.9521096499432797,0.15898888646764,0.19873610808455,21943.067354022365,1.0689882763129221
Herkimer County,2009,42048,86200,567,36,043,64427,599,600,722,885,1005,5.041375,0.16,214.56466666666665,NA,0.1618150684931507,0.2060502283105023,19596.8892051192,0.8157704409246577
Herkimer County,2010,42318,87600,576,36,043,64427,622,623,750,920,1044,4.6905833333333335,0.175,218.07616666666667,1.6365695501278532,0.16333475116971502,0.21267545725223308,19405.14667276036,0.7661352615908125
Herkimer County,2011,42680,89400,599,36,043,64427,617,618,744,912,1036,4.4558333333333335,0.10166666666666667,224.923,3.1396522774535196,0.1684161199625117,0.2091846298031865,18975.382686519388,0.7504341611996251
Herkimer County,2012,44288,92300,613,36,043,64427,598,599,721,884,1004,3.6559166666666667,0.14,229.58608333333333,2.0731909735035137,0.16609465317919075,0.19535765895953758,19290.367846773523,0.6072282108020232
Herkimer County,2013,45047,92500,614,36,043,64519,563,573,729,966,1084,3.9819166666666668,0.1075,232.95175,1.4659715509759863,0.16356250138743977,0.19419717184274202,19337.480830257766,0.6512922503163362
Herkimer County,2014,45649,95100,621,36,043,64519,601,612,779,1032,1159,4.172833333333333,0.08916666666666667,236.715,1.6154632879984865,0.16324563517273105,0.2047799513680475,19284.371501594745,0.6811968279699445
Herkimer County,2015,46229,96100,623,36,043,64519,551,561,714,946,1062,3.849,0.1325,237.00175000000002,0.12113723253701636,0.16171667135347942,0.18533820761859437,19505.763143099153,0.6224474680395423
Herkimer County,2016,48893,97300,636,36,043,64519,556,588,741,953,1016,3.6477083333333336,0.395,240.00541666666666,1.2673605433996427,0.15609596465751743,0.18186652486040947,20371.623557107217,0.5693925510809319
Herkimer County,2017,49077,95800,657,36,043,64519,634,634,819,1037,1129,3.991,1.0016666666666667,245.121,2.1314449500271726,0.16064551622959838,0.20025673940949937,20021.540382097002,0.6411362552723272
Herkimer County,2018,51862,97200,680,36,043,64519,571,600,780,978,1062,4.539041666666667,1.8316666666666666,251.0995,2.438999514525486,0.15734063476148238,0.18047896340287686,20653.963866913316,0.7141756970421503
Herkimer County,2019,54646,100000,675,36,043,64519,556,608,786,985,1072,3.93375,2.158333333333333,255.65258333333333,1.8132586219141489,0.1482267686564433,0.1726018372799473,21375.1018227536,0.5830870512022838
Herkimer County,2020,58438,106600,680,36,043,62945,563,613,790,984,1096,3.1136666666666666,0.37583333333333335,258.85575,1.2529373358571627,0.1396351688969506,0.1622232109243985,22575.507787638482,0.4347773708888052
Herkimer County,2021,60561,110500,709,36,043,62945,587,625,796,990,1140,2.9557083333333334,0.08,270.97341666666665,4.681242996018686,0.14048645167682172,0.1577252687373062,22349.424805200757,0.41523697594161263
Herkimer County,2022,68104,130900,776,36,043,62945,676,680,863,1067,1238,5.3275,1.6833333333333333,292.62641666666667,7.990820747791694,0.13673205685422296,0.15206155291906495,23273.360203011976,0.7284400328908728
Herkimer County,2023,68858,135000,811,36,043,61738,755,759,955,1162,1376,6.795375,5.024166666666667,304.70300000000003,4.126962791295052,0.1413343402364286,0.16642946353364896,22598.399096825433,0.960419842284121
Herkimer County,2024,68515,147700,823,36,043,61738,785,790,992,1199,1410,6.7236666666666665,5.1433333333333335,313.6981666666667,2.9521096499432797,0.14414361818579874,0.173742975990659,21841.058469686093,0.969173640808582
Jefferson County,2009,43447,108900,694,36,045,111738,626,627,754,972,1021,5.041375,0.16,214.56466666666665,NA,0.19168181922802496,0.20825373443505882,20248.90708939341,0.9663399314106844
Jefferson County,2010,43410,116800,769,36,045,111738,650,651,783,1009,1060,4.6905833333333335,0.175,218.07616666666667,1.6365695501278532,0.21257774706288873,0.21644782308223912,19905.889150350376,0.9971136374107349
Jefferson County,2011,45559,124000,823,36,045,111738,644,646,776,1000,1051,4.4558333333333335,0.10166666666666667,224.923,3.1396522774535196,0.21677385368423363,0.204394301894247,20255.376284328413,0.9659081630413311
